#iterationNumber	varNumber	clauseNumber	itertionTime
1	5144	12798	0.1032s
2	10084	16367	0.05687s
3	15024	29607	0.0592s
4	19964	42847	0.07619s
5	24904	43041	0.1039s
6	29844	51783	0.1001s
7	34784	60457	0.1003s
8	39724	73697	0.1831s
9	44664	77807	0.09029s
10	49604	86630	0.1227s
11	54544	99868	0.1194s
12	59484	104478	0.2646s
13	64424	113222	0.1632s
14	69364	122048	0.3492s
15	74304	130562	0.2821s
16	79244	137657	0.09102s
17	84184	150877	0.585s
18	89124	153997	0.4726s
19	94064	157814	0.339s
20	99004	165656	0.2791s
21	103944	173684	0.2059s
22	108884	177523	0.2067s
23	113824	190661	1.553s
24	118764	178352	0.509s
25	123704	185454	0.269s
26	128644	198526	0.2357s
27	133584	200498	0.325s
28	138524	207974	0.511s
29	143464	215189	0.418s
30	148404	222508	0.2012s
31	153344	219719	1.489s
32	158284	221680	0.3227s
33	163224	228610	0.1756s
34	168164	234716	0.3097s
35	173104	247732	0.4306s
36	178044	246979	0.2528s
37	182984	250894	0.2413s
38	187924	263884	0.5676s
39	192864	256424	0.3928s
40	197804	269410	0.476s
41	202744	255642	0.3684s
42	207684	261824	0.6778s
43	212624	254781	0.3993s
44	217564	257815	0.2376s
45	222504	270727	0.2322s
46	227444	268170	0.8509s
47	232384	257088	0.4836s
48	237324	191204	0.2912s
49	242264	194845	0.4977s
50	247204	194835	0.1891s
51	252144	187870	0.4714s
52	257084	184711	0.4104s
53	262024	188155	0.3287s
54	266964	184752	0.2189s
55	271904	187973	0.2319s
56	276844	200563	0.2861s
57	281784	190142	0.5824s
58	286724	192035	0.2786s
59	291664	193606	0.2289s
60	296604	206182	0.3536s
61	301544	199744	0.4761s
62	306484	202149	0.2595s
63	311424	214715	0.3174s
64	316364	199021	0.2349s
65	321304	211567	0.4131s
66	326244	197078	0.267s
67	331184	209602	0.2938s
68	336124	195147	0.414s
This is the last UNSAT round.
