#iterationNumber	varNumber	clauseNumber	itertionTime
1	3672	9210	0.06487s
2	7140	11786	0.02507s
3	10608	21070	0.03064s
4	14076	30354	0.03763s
5	17544	30052	0.03274s
6	21012	39332	0.03232s
7	24480	42152	0.03529s
8	27948	51432	0.05346s
9	31416	54190	0.04923s
10	34884	60196	0.04415s
11	38352	66274	0.08911s
12	41820	71376	0.07745s
13	45288	77280	0.05725s
14	48756	83157	0.04077s
15	52224	92415	0.03749s
16	55692	94979	0.05365s
17	59160	104237	0.04513s
18	62628	113495	0.04634s
19	66096	122753	0.04953s
20	69564	118657	0.05093s
21	73032	127915	0.07546s
22	76500	137173	0.2872s
23	79968	136162	0.05829s
24	83436	142029	0.0668s
25	86904	151285	0.2671s
26	90372	153633	0.1034s
27	93840	162889	0.1784s
28	97308	165822	0.09116s
29	100776	171935	0.1728s
30	104244	177964	0.07904s
31	107712	169309	0.06509s
32	111180	178521	0.07396s
33	114648	187733	0.07565s
34	118116	183924	0.07657s
35	121584	193132	0.1886s
36	125052	181344	0.2084s
37	128520	184848	0.07855s
38	131988	187433	0.1484s
39	135456	189842	0.09695s
40	138924	160362	0.1425s
41	142392	162417	0.08565s
42	145860	171467	0.1221s
43	149328	164755	0.1541s
44	152796	144984	0.1029s
45	156264	144291	0.0865s
46	159732	153137	0.1144s
47	163200	94160	0.1025s
48	166668	102932	0.09123s
49	170136	88651	0.08996s
50	173604	97417	0.1409s
51	177072	88849	0.1346s
52	180540	90260	0.09003s
53	184008	91806	0.09622s
54	187476	100564	0.07925s
This is the last UNSAT round.
