#iterationNumber	varNumber	clauseNumber	itertionTime
1	2552	6480	0.04382s
2	4900	8315	0.01536s
3	7248	14589	0.01683s
4	9596	20863	0.02375s
5	11944	19649	0.02338s
6	14292	23346	0.02287s
7	16640	29614	0.03195s
8	18988	30237	0.02333s
9	21336	36499	0.02886s
10	23684	36871	0.03015s
11	26032	43129	0.02242s
12	28380	49387	0.03243s
13	30728	47252	0.02676s
14	33076	53508	0.02752s
15	35424	59764	0.02358s
16	37772	57762	0.02853s
17	40120	64018	0.04134s
18	42468	70274	0.03795s
19	44816	68478	0.04444s
20	47164	70152	0.02909s
21	49512	76386	0.0381s
22	51860	82620	0.04192s
23	54208	78875	0.0568s
24	56556	78345	0.05498s
25	58904	84549	0.03708s
26	61252	84196	0.04595s
27	63600	90400	0.03997s
28	65948	96604	0.04123s
29	68296	102808	0.05446s
30	70644	91240	0.04056s
31	72992	97418	0.04943s
32	75340	95202	0.04109s
33	77688	101380	0.05618s
34	80036	107558	0.1204s
35	82384	87738	0.03897s
36	84732	93850	0.05039s
37	87080	88430	0.07s
38	89428	89698	0.05175s
39	91776	87549	0.05368s
40	94124	93615	0.06392s
41	96472	84224	0.04308s
42	98820	90274	0.05487s
43	101168	96316	0.05334s
44	103516	81159	0.06504s
45	105864	76032	0.07591s
46	108212	70529	0.05646s
47	110560	65219	0.05563s
48	112908	71201	0.04263s
49	115256	67555	0.05472s
50	117604	73519	0.06794s
51	119952	54841	0.08116s
52	122300	40133	0.02289s
This is the last UNSAT round.
