#iterationNumber	varNumber	clauseNumber	itertionTime
1	5144	12798	0.08708s
2	10084	16282	0.03642s
3	15024	29522	0.03845s
4	19964	34292	0.04784s
5	24904	42954	0.05294s
6	29844	51531	0.04682s
7	34784	64763	0.05824s
8	39724	69149	0.0624s
9	44664	82381	0.07204s
10	49604	86953	0.08584s
11	54544	95845	0.1023s
12	59484	104242	0.05954s
13	64424	117438	0.09428s
14	69364	117932	0.05917s
15	74304	125790	0.07673s
16	79244	138976	0.07642s
17	84184	152162	0.2703s
18	89124	148713	0.1325s
19	94064	155154	0.1942s
20	99004	163391	0.09674s
21	103944	169470	0.07294s
22	108884	182626	0.08311s
23	113824	195782	0.2855s
24	118764	192197	0.3743s
25	123704	195717	0.3786s
26	128644	203192	0.2217s
27	133584	210590	0.08876s
28	138524	218031	0.1664s
29	143464	224707	0.57s
30	148404	231616	0.1331s
31	153344	244732	0.1253s
32	158284	247223	0.6296s
33	163224	244063	0.1197s
34	168164	257137	0.2442s
35	173104	258413	0.4322s
36	178044	259871	0.2944s
37	182984	266234	0.1204s
38	187924	272683	0.2482s
39	192864	279721	0.3487s
40	197804	280148	0.1437s
41	202744	293168	0.2857s
42	207684	294073	0.1381s
43	212624	307093	0.1329s
44	217564	320113	0.1192s
45	222504	311627	0.3812s
46	227444	310228	0.4599s
47	232384	314142	0.1321s
48	237324	327122	0.2151s
49	242264	327437	0.3803s
50	247204	327739	0.1978s
51	252144	309901	0.6489s
52	257084	308610	0.1882s
53	262024	314737	0.3373s
54	266964	320586	0.3495s
55	271904	323523	0.4096s
56	276844	320946	0.2956s
57	281784	320960	0.2189s
58	286724	333788	0.4077s
59	291664	321511	0.2358s
60	296604	322957	0.1554s
61	301544	223401	0.1503s
62	306484	235981	0.1622s
63	311424	223628	0.1494s
64	316364	236190	0.1566s
65	321304	248738	0.165s
66	326244	221603	0.1616s
67	331184	234145	0.2161s
68	336124	215935	0.1481s
69	341064	228449	0.1647s
70	346004	195868	0.228s
71	350944	180712	0.1446s
72	355884	193164	0.1813s
This is the last UNSAT round.
