#iterationNumber	varNumber	clauseNumber	itertionTime
1	3832	9600	0.06107s
2	7460	12134	0.02854s
3	11088	21848	0.03776s
4	14716	25037	0.03127s
5	18344	31635	0.03147s
6	21972	38113	0.03682s
7	25600	47817	0.04068s
8	29228	50987	0.0406s
9	32856	60689	0.04566s
10	36484	63786	0.0698s
11	40112	69856	0.05887s
12	43740	76294	0.05259s
13	47368	82702	0.04566s
14	50996	92402	0.05015s
15	54624	102102	0.08004s
16	58252	102038	0.08712s
17	61880	108427	0.06221s
18	65508	118125	0.06846s
19	69136	121261	0.1066s
20	72764	127228	0.1572s
21	76392	131477	0.05725s
22	80020	136950	0.06407s
23	83648	146628	0.06005s
24	87276	156306	0.07167s
25	90904	165984	0.07581s
26	94532	161494	0.1253s
27	98160	171170	0.07097s
28	101788	173566	0.06974s
29	105416	183242	0.245s
30	109044	185811	0.09872s
31	112672	195487	0.07335s
32	116300	198516	0.1001s
33	119928	208192	0.437s
34	123556	208321	0.08044s
35	127184	217973	0.1004s
36	130812	213022	0.178s
37	134440	218614	0.09999s
38	138068	215294	0.1061s
39	141696	224924	0.1013s
40	145324	234554	0.1288s
41	148952	231920	0.1173s
42	152580	241550	0.09484s
43	156208	242763	0.404s
44	159836	247823	0.2046s
45	163464	250630	0.2384s
46	167092	256382	0.1093s
47	170720	266004	0.1499s
48	174348	267616	0.2795s
49	177976	255136	0.2318s
50	181604	259689	0.1707s
51	185232	255730	0.4418s
52	188860	210164	0.1019s
53	192488	214342	0.1094s
54	196116	223792	0.1983s
55	199744	220631	0.1361s
56	203372	223212	0.2717s
57	207000	223199	0.2381s
58	210628	227037	0.2248s
59	214256	210930	0.1465s
60	217884	206896	0.1044s
61	221512	216270	0.1432s
62	225140	213655	0.32s
63	228768	208162	0.1217s
64	232396	217516	0.2301s
65	236024	214485	0.3058s
66	239652	196965	0.1341s
67	243280	206279	0.2181s
68	246908	178115	0.1323s
69	250536	187295	0.1254s
70	254164	142126	0.1144s
71	257792	151296	0.1258s
72	261420	138625	0.1157s
73	265048	147779	0.1102s
74	268676	156929	0.1475s
75	272304	129380	0.1395s
76	275932	131003	0.1023s
This is the last UNSAT round.
