#iterationNumber	varNumber	clauseNumber	itertionTime
1	2392	6090	0.04112s
2	4580	7796	0.0209s
3	6768	13640	0.02058s
4	8956	14742	0.01339s
5	11144	20582	0.02262s
6	13332	21412	0.02702s
7	15520	24489	0.02929s
8	17708	27551	0.02094s
9	19896	33381	0.01955s
10	22084	34212	0.02432s
11	24272	40042	0.03236s
12	26460	40890	0.03357s
13	28648	44199	0.05761s
14	30836	46911	0.02332s
15	33024	52723	0.04382s
16	35212	52307	0.03651s
17	37400	44749	0.0337s
18	39588	50473	0.03188s
19	41776	47990	0.03213s
20	43964	53710	0.03599s
21	46152	59430	0.03374s
22	48340	55488	0.04121s
23	50528	53093	0.03243s
24	52716	58783	0.03702s
25	54904	56552	0.03319s
26	57092	62238	0.0437s
27	59280	59565	0.03309s
28	61468	65243	0.04696s
29	63656	70917	0.06064s
30	65844	65496	0.04167s
31	68032	66095	0.04962s
32	70220	71749	0.05834s
33	72408	41991	0.0373s
34	74596	43129	0.03137s
35	76784	48691	0.05072s
36	78972	44167	0.05453s
37	81160	34286	0.0268s
This is the last UNSAT round.
