#iterationNumber	varNumber	clauseNumber	itertionTime
1	1912	4920	0.03093s
2	3620	6307	0.01382s
3	5328	10861	0.01611s
4	7036	15409	0.01568s
5	8744	13654	0.01897s
6	10452	18200	0.02011s
7	12160	18307	0.01156s
8	13868	19917	0.01401s
9	15576	24447	0.01946s
10	17284	28977	0.02046s
11	18992	26942	0.023s
12	20700	31466	0.03064s
13	22408	31384	0.02435s
14	24116	31992	0.02609s
15	25824	36492	0.02519s
16	27532	34825	0.03927s
17	29240	34990	0.02859s
18	30948	39470	0.02246s
19	32656	38191	0.02094s
20	34364	42655	0.02416s
21	36072	39000	0.02698s
22	37780	43450	0.0437s
23	39488	38543	0.02131s
24	41196	39834	0.02908s
25	42904	37238	0.03113s
26	44612	33893	0.03185s
27	46320	33656	0.01747s
28	48028	38024	0.03119s
29	49736	33095	0.02314s
30	51444	37445	0.03118s
31	53152	30893	0.02763s
32	54860	27303	0.02832s
33	56568	31619	0.02645s
34	58276	35931	0.04183s
35	59984	22240	0.0247s
This is the last UNSAT round.
