#iterationNumber	varNumber	clauseNumber	itertionTime
1	5144	12798	0.07761s
2	10084	16271	0.03829s
3	15024	29511	0.05116s
4	19964	34329	0.05317s
5	24904	47565	0.04691s
6	29844	51889	0.06437s
7	34784	60712	0.07396s
8	39724	69510	0.07028s
9	44664	82744	0.06044s
10	49604	86900	0.1735s
11	54544	95362	0.114s
12	59484	103007	0.4351s
13	64424	110012	0.1044s
14	69364	118537	0.08157s
15	74304	126077	0.06421s
16	79244	139271	0.1048s
17	84184	142822	0.1547s
18	89124	150601	0.1892s
19	94064	152161	0.2049s
20	99004	157299	0.2643s
21	103944	159276	0.1022s
22	108884	166758	0.09572s
23	113824	179830	0.3476s
24	118764	181231	0.4885s
25	123704	182502	0.4098s
26	128644	184021	0.1192s
27	133584	188145	0.3535s
28	138524	193270	0.2596s
29	143464	198598	0.1634s
30	148404	205569	0.1082s
31	153344	212245	0.1058s
32	158284	225245	0.3655s
33	163224	219700	0.2362s
34	168164	222237	0.1628s
35	173104	222600	0.2304s
36	178044	222077	0.3066s
37	182984	227495	0.2766s
38	187924	213959	0.22s
39	192864	218674	0.1415s
40	197804	231526	0.2728s
41	202744	219627	0.1513s
42	207684	232303	0.2182s
43	212624	162566	0.1481s
44	217564	146554	0.2376s
45	222504	130257	0.1366s
46	227444	128683	0.1053s
47	232384	141169	0.2015s
48	237324	131081	0.2075s
49	242264	111861	0.1751s
50	247204	100932	0.06157s
This is the last UNSAT round.
