#iterationNumber	varNumber	clauseNumber	itertionTime
1	4312	10770	0.07218s
2	8420	13707	0.03532s
3	12528	24711	0.03075s
4	16636	35715	0.03404s
5	20744	35803	0.03513s
6	24852	46805	0.04125s
7	28960	50222	0.06855s
8	33068	57245	0.09945s
9	37176	63057	0.04991s
10	41284	70208	0.04632s
11	45392	81182	0.06393s
12	49500	92144	0.1057s
13	53608	89307	0.0686s
14	57716	95969	0.0619s
15	61824	106921	0.08482s
16	65932	108923	0.131s
17	70040	114923	0.1638s
18	74148	107372	0.08693s
19	78256	113220	0.07917s
20	82364	117056	0.1165s
21	86472	121675	0.1006s
22	90580	126519	0.1012s
23	94688	124441	0.1105s
24	98796	127570	0.1209s
25	102904	131993	0.1097s
26	107012	135577	0.07265s
27	111120	146343	0.1278s
28	115228	144473	0.1063s
29	119336	144813	0.1455s
30	123444	140691	0.0826s
31	127552	151391	0.07459s
32	131660	162091	0.08099s
33	135768	153575	0.09453s
34	139876	164271	0.1676s
35	143984	161058	0.1955s
36	148092	153783	0.08755s
37	152200	164431	0.08268s
38	156308	175077	0.1429s
39	160416	163427	0.08504s
40	164524	174061	0.09617s
41	168632	165909	0.2256s
42	172740	158839	0.1288s
43	176848	160244	0.09211s
44	180956	170806	0.148s
45	185064	149528	0.139s
46	189172	148864	0.09667s
47	193280	159378	0.1512s
48	197388	142684	0.1574s
49	201496	144055	0.2142s
50	205604	138076	0.09643s
51	209712	148508	0.105s
52	213820	138600	0.1609s
53	217928	137551	0.1136s
54	222036	136450	0.1283s
55	226144	146868	0.1141s
56	230252	157280	0.1777s
57	234360	127852	0.09709s
58	238468	138228	0.09667s
59	242576	127019	0.09549s
This is the last UNSAT round.
