#iterationNumber	varNumber	clauseNumber	itertionTime
1	5144	12798	0.07188s
2	10084	16229	0.041s
3	15024	29469	0.03948s
4	19964	42709	0.03919s
5	24904	42833	0.03703s
6	29844	56073	0.05437s
7	34784	69313	0.05133s
8	39724	69287	0.04849s
9	44664	82527	0.05749s
10	49604	87159	0.06146s
11	54544	100395	0.04885s
12	59484	113631	0.07962s
13	64424	113322	0.06181s
14	69364	126550	0.05092s
15	74304	130098	0.05528s
16	79244	143326	0.08063s
17	84184	156554	0.08415s
18	89124	156408	0.09891s
19	94064	169636	0.08328s
20	99004	173960	0.0987s
21	103944	182771	0.07988s
22	108884	195999	0.3008s
23	113824	200129	1.52s
24	118764	205334	0.09657s
25	123704	210208	0.09265s
26	128644	223394	0.4141s
27	133584	223404	0.1007s
28	138524	231515	0.1101s
29	143464	244683	0.09595s
30	148404	257851	0.1033s
31	153344	271019	0.6907s
32	158284	260358	0.2169s
33	163224	260718	0.146s
34	168164	266730	0.4261s
35	173104	266507	0.5287s
36	178044	269255	0.2353s
37	182984	273798	0.5879s
38	187924	279802	0.1859s
39	192864	281728	0.1228s
40	197804	294780	0.1641s
41	202744	294416	0.185s
42	207684	289131	0.1706s
43	212624	302157	0.6881s
44	217564	287536	0.151s
45	222504	282096	0.1644s
46	227444	295052	0.2645s
47	232384	279535	0.2062s
48	237324	292435	0.1464s
49	242264	287451	0.1479s
50	247204	300343	0.5254s
51	252144	271724	0.1511s
52	257084	284548	0.398s
53	262024	268980	0.2254s
54	266964	272354	0.3409s
55	271904	276725	0.142s
56	276844	289505	0.201s
57	281784	283559	0.1376s
58	286724	296335	0.4991s
59	291664	258847	0.2004s
60	296604	261500	0.2518s
61	301544	252714	0.1536s
62	306484	265368	0.2009s
63	311424	253907	0.3703s
64	316364	239241	0.1705s
65	321304	239638	0.1483s
66	326244	252244	0.2645s
67	331184	190364	0.2614s
68	336124	169875	0.153s
69	341064	164968	0.1086s
This is the last UNSAT round.
