#iterationNumber	varNumber	clauseNumber	itertionTime
1	4952	12330	0.0686s
2	9700	15679	0.03425s
3	14448	28403	0.03899s
4	19196	41127	0.04181s
5	23944	41413	0.03944s
6	28692	49929	0.0526s
7	33440	62653	0.05886s
8	38188	66657	0.04978s
9	42936	75128	0.05922s
10	47684	87852	0.0639s
11	52432	92159	0.09063s
12	57180	100435	0.06935s
13	61928	113159	0.05815s
14	66676	117401	0.2982s
15	71424	124043	0.1978s
16	76172	132023	0.07206s
17	80920	144729	0.3953s
18	85668	146789	0.3917s
19	90416	148606	0.1667s
20	95164	156261	0.2187s
21	99912	157266	0.1655s
22	104660	162924	0.2204s
23	109408	169474	0.1602s
24	114156	174168	0.1895s
25	118904	175197	0.1373s
26	123652	181892	0.4159s
27	128400	185719	0.1497s
28	133148	192763	0.3923s
29	137896	191164	0.1182s
30	142644	203690	0.1215s
31	147392	204012	0.1523s
32	152140	216534	0.2192s
33	156888	217113	0.1211s
34	161636	223593	0.1058s
35	166384	236019	0.1145s
36	171132	248445	0.2069s
37	175880	214749	0.259s
38	180628	216296	0.121s
39	185376	228702	0.3361s
40	190124	217267	0.1169s
41	194872	229631	0.1983s
42	199620	224819	0.1812s
43	204368	223022	0.1346s
44	209116	212579	0.2763s
45	213864	215541	0.338s
46	218612	152477	0.1815s
47	223360	151891	0.1507s
48	228108	154915	0.1646s
49	232856	150983	0.1024s
50	237604	163021	0.09178s
51	242352	175055	0.138s
52	247100	136906	0.1242s
53	251848	148910	0.1323s
54	256596	136468	0.1234s
This is the last UNSAT round.
