#iterationNumber	varNumber	clauseNumber	itertionTime
1	4632	11550	0.0773s
2	9060	14671	0.03433s
3	13488	26535	0.03485s
4	17916	38399	0.03868s
5	22344	50263	0.03987s
6	26772	45897	0.04458s
7	31200	57761	0.04449s
8	35628	69625	0.03745s
9	40056	69249	0.03996s
10	44484	81113	0.05146s
11	48912	92977	0.07586s
12	53340	92160	0.08269s
13	57768	99695	0.0711s
14	62196	107115	0.057s
15	66624	118975	0.06677s
16	71052	122357	0.08071s
17	75480	134217	0.06991s
18	79908	137513	0.1099s
19	84336	149373	0.07145s
20	88764	152911	0.1154s
21	93192	164771	0.2146s
22	97620	168339	0.07275s
23	102048	176120	0.07868s
24	106476	187980	0.1432s
25	110904	199840	0.1841s
26	115332	199057	0.2448s
27	119760	204966	0.1697s
28	124188	212018	0.1932s
29	128616	223862	0.1058s
30	133044	225405	0.098s
31	137472	237249	0.8444s
32	141900	226545	0.2212s
33	146328	225533	0.5853s
34	150756	231572	0.3913s
35	155184	232100	0.3516s
36	159612	231363	0.1079s
37	164040	243079	0.1145s
38	168468	254795	0.3791s
39	172896	248996	0.09142s
40	177324	255008	0.7118s
41	181752	260678	0.1355s
42	186180	265466	0.1746s
43	190608	271001	0.4567s
44	195036	269593	0.3722s
45	199464	261854	0.123s
46	203892	267654	0.4171s
47	208320	270581	0.1284s
48	212748	282213	0.3584s
49	217176	276705	0.2124s
50	221604	281923	0.3144s
51	226032	287629	0.1744s
52	230460	291795	0.143s
53	234888	303387	0.2417s
54	239316	296549	0.169s
55	243744	273821	0.3072s
56	248172	271771	0.1775s
57	252600	276430	0.4018s
58	257028	213757	0.311s
59	261456	194887	0.2043s
60	265884	193077	0.1746s
61	270312	194558	0.3544s
62	274740	193105	0.1845s
63	279168	191397	0.1696s
64	283596	194315	0.3359s
65	288024	191555	0.164s
This is the last UNSAT round.
