#iterationNumber	varNumber	clauseNumber	itertionTime
1	3032	7650	0.0466s
2	5860	9680	0.02349s
3	8688	17244	0.02347s
4	11516	24808	0.0269s
5	14344	24220	0.02789s
6	17172	31784	0.02723s
7	20000	33904	0.03518s
8	22828	37707	0.02868s
9	25656	45259	0.03301s
10	28484	46706	0.03454s
11	31312	54254	0.03334s
12	34140	55705	0.0319s
13	36968	63245	0.03372s
14	39796	70785	0.04445s
15	42624	68634	0.04075s
16	45452	76174	0.05348s
17	48280	77434	0.05078s
18	51108	81868	0.06447s
19	53936	86188	0.05525s
20	56764	88096	0.04466s
21	59592	95614	0.0533s
22	62420	96323	0.06577s
23	65248	98293	0.086s
24	68076	99329	0.0419s
25	70904	100318	0.05091s
26	73732	107802	0.04226s
27	76560	115286	0.04704s
28	79388	122770	0.05578s
29	82216	115866	0.05625s
30	85044	123350	0.06667s
31	87872	130828	0.05771s
32	90700	125889	0.05031s
33	93528	133365	0.09363s
34	96356	132677	0.04248s
35	99184	130582	0.07644s
36	102012	138020	0.07198s
37	104840	135159	0.06151s
38	107668	142597	0.06784s
39	110496	132386	0.0718s
40	113324	139794	0.08865s
41	116152	137542	0.05535s
42	118980	144944	0.07656s
43	121808	142408	0.08984s
44	124636	131139	0.06743s
45	127464	138497	0.09434s
46	130292	129037	0.06916s
47	133120	136373	0.0807s
48	135948	134126	0.08011s
49	138776	141462	0.09946s
50	141604	131047	0.1247s
51	144432	128399	0.09241s
52	147260	106276	0.1385s
53	150088	76132	0.06443s
54	152916	83270	0.05742s
55	155744	90404	0.09952s
56	158572	60023	0.04056s
This is the last UNSAT round.
