#iterationNumber	varNumber	clauseNumber	itertionTime
1	3992	9990	0.07885s
2	7780	12681	0.02647s
3	11568	22825	0.03049s
4	15356	32969	0.02844s
5	19144	43113	0.03778s
6	22932	40807	0.03187s
7	26720	50951	0.04339s
8	30508	54317	0.04589s
9	34296	64461	0.04719s
10	38084	67787	0.0463s
11	41872	77927	0.05888s
12	45660	81061	0.05238s
13	49448	87803	0.04465s
14	53236	97943	0.0425s
15	57024	101221	0.05551s
16	60812	111361	0.05001s
17	64600	121501	0.05704s
18	68388	131641	0.07083s
19	72176	128023	0.05594s
20	75964	138163	0.09272s
21	79752	148303	0.07589s
22	83540	148265	0.06358s
23	87328	158405	0.09448s
24	91116	161571	0.08932s
25	94904	168035	0.1146s
26	98692	178167	0.1594s
27	102480	175887	0.1016s
28	106268	180852	0.1796s
29	110056	179418	0.1374s
30	113844	181660	0.08162s
31	117632	191706	0.08801s
32	121420	201752	0.2273s
33	125208	193431	0.1051s
34	128996	203465	0.3232s
35	132784	188577	0.1808s
36	136572	181829	0.3745s
37	140360	174814	0.09332s
38	144148	175980	0.1255s
39	147936	178549	0.09193s
40	151724	188435	0.1354s
41	155512	187052	0.1166s
42	159300	196908	0.1144s
43	163088	181452	0.08853s
44	166876	191282	0.2238s
45	170664	180221	0.09611s
46	174452	184236	0.09785s
47	178240	194048	0.0969s
48	182028	203860	0.2014s
49	185816	188725	0.1529s
50	189604	181458	0.1254s
51	193392	191218	0.08947s
52	197180	200978	0.1083s
53	200968	210734	0.122s
54	204756	187344	0.1008s
55	208544	197098	0.1101s
56	212332	206852	0.1245s
57	216120	186627	0.192s
58	219908	186248	0.1181s
59	223696	164583	0.1721s
60	227484	131982	0.1207s
61	231272	127487	0.1026s
62	235060	137073	0.1583s
63	238848	125443	0.1153s
64	242636	120995	0.09523s
65	246424	130557	0.1569s
66	250212	120614	0.1096s
67	254000	116536	0.116s
68	257788	126078	0.1132s
69	261576	115536	0.08454s
This is the last UNSAT round.
