#iterationNumber	varNumber	clauseNumber	itertionTime
1	8809	24441	0.2725s
2	15009	28223	0.07605s
3	21209	44889	0.07564s
4	27409	61551	0.07767s
5	33609	78213	0.09465s
6	39809	37686	0.1131s
7	46009	40096	0.09074s
8	52209	42657	0.08819s
9	58409	59303	0.1095s
10	64609	47503	0.09743s
11	70809	50250	0.0996s
12	77009	66886	0.1101s
13	83209	53958	0.1464s
14	89409	55191	0.09878s
15	95609	71815	0.1067s
16	101809	88439	0.1111s
17	108009	63060	0.1066s
18	114209	79684	0.1107s
19	120409	96308	0.2097s
20	126609	67989	0.1295s
21	132809	84597	0.1664s
22	139009	71387	0.1312s
23	145209	87981	0.4926s
This is the last UNSAT round.
