#iterationNumber	varNumber	clauseNumber	itertionTime
1	11209	30361	0.329s
2	19809	37301	0.1022s
3	28409	60367	0.1038s
4	37009	83433	0.1139s
5	45609	60842	0.1225s
6	54209	83908	0.1204s
7	62809	76486	0.1474s
8	71409	84095	0.1253s
9	80009	107153	0.1923s
10	88609	98878	0.1412s
11	97209	121930	0.1541s
12	105809	114056	0.2132s
13	114409	121646	0.2833s
14	123009	129861	0.1735s
15	131609	136890	0.1876s
16	140209	144749	0.249s
17	148809	152053	0.22s
18	157409	159494	0.3827s
19	166009	166809	0.2311s
20	174609	174092	0.5246s
21	183209	177977	0.2182s
22	191809	185310	0.1715s
23	200409	208314	0.7176s
24	209009	196836	0.5272s
25	217609	200934	0.3284s
26	226209	207838	0.309s
27	234809	214734	0.2208s
28	243409	237692	0.4246s
29	252009	227959	0.2344s
30	260609	234890	0.5335s
31	269209	239964	0.893s
32	277809	244519	0.9766s
33	286409	247685	0.7156s
34	295009	254548	0.7099s
35	303609	245698	0.6129s
36	312209	249979	0.4006s
37	320809	256259	0.3639s
38	329409	279109	0.3726s
39	338009	301959	0.5108s
40	346609	274665	0.7171s
41	355209	277947	0.4769s
42	363809	274204	0.4117s
43	372409	278129	0.8324s
This is the last UNSAT round.
