#iterationNumber	varNumber	clauseNumber	itertionTime
1	10459	28511	0.525s
2	18309	34496	0.1662s
3	26159	55562	0.1654s
4	34009	76626	0.19s
5	41859	52961	0.2282s
6	49709	58842	0.2157s
7	57559	64644	0.1946s
8	65409	70376	0.2241s
9	73259	76253	0.1986s
10	81109	97309	0.3589s
11	88959	88443	0.2169s
12	96809	94171	0.2606s
13	104659	100372	0.247s
14	112509	106975	0.2355s
15	120359	128021	0.217s
16	128209	119437	0.1518s
17	136059	140481	0.1573s
18	143909	132392	0.155s
19	151759	153436	0.1706s
20	159609	174478	0.1884s
21	167459	151116	0.2534s
22	175309	172154	0.2872s
23	183159	161915	0.2304s
24	191009	182949	0.2323s
25	198859	172695	0.8679s
26	206709	176687	0.3873s
27	214559	180803	0.2653s
28	222409	201805	0.2571s
29	230259	191604	0.2117s
30	238109	212602	0.2124s
31	245959	203934	0.2027s
32	253809	224932	0.2365s
33	261659	216327	0.3865s
34	269509	237319	0.3692s
35	277359	225854	0.368s
36	285209	246840	0.3736s
37	293059	236033	0.2748s
38	300909	257019	0.3449s
39	308759	247143	0.7306s
40	316609	243382	0.2577s
41	324459	264332	0.5114s
42	332309	254066	0.4506s
43	340159	253673	0.3671s
44	348009	274597	0.4905s
45	355859	261489	1.489s
46	363709	240718	0.3541s
47	371559	245186	0.9165s
This is the last UNSAT round.
