#iterationNumber	varNumber	clauseNumber	itertionTime
1	12859	34431	0.372s
2	23109	43218	0.1316s
3	33359	70684	0.1546s
4	43609	65259	0.149s
5	53859	76052	0.1766s
6	64109	86736	0.1938s
7	74359	97635	0.2119s
8	84609	108208	0.2852s
9	94859	118846	0.3057s
10	105109	146294	0.2862s
11	115359	141334	0.2869s
12	125609	168780	0.4044s
13	135859	162426	0.3811s
14	146109	172812	0.5255s
15	156359	183658	0.5242s
16	166609	194026	0.3139s
17	176859	221454	0.6684s
18	187109	214476	0.6503s
19	197359	225259	0.3169s
20	207609	235395	0.2111s
21	217859	262805	0.5504s
22	228109	256121	0.241s
23	238359	267013	0.5855s
24	248609	277705	0.2245s
25	258859	288093	0.3363s
26	269109	315487	0.977s
27	279359	305626	1.012s
28	289609	314454	0.776s
29	299859	323912	1.469s
30	310109	329751	1.202s
31	320359	335181	1.694s
32	330609	341027	0.7401s
33	340859	350606	0.353s
34	351109	377894	2.028s
35	361359	365717	0.9626s
36	371609	375082	1.071s
37	381859	377087	0.7737s
38	392109	385066	0.6744s
39	402359	391830	0.8221s
40	412609	378056	0.8988s
41	422859	385035	0.7216s
42	433109	384842	0.4525s
43	443359	392897	0.4852s
44	453609	400525	1.257s
45	463859	402897	1.055s
This is the last UNSAT round.
