#iterationNumber	varNumber	clauseNumber	itertionTime
1	11059	29991	0.5562s
2	19509	36707	0.1238s
3	27959	59373	0.1807s
4	36409	50923	0.1777s
5	44859	73587	0.2138s
6	53309	65571	0.2859s
7	61759	72789	0.2552s
8	70209	79009	0.2307s
9	78659	101653	0.2412s
10	87109	94620	0.2081s
11	95559	117264	0.2238s
12	104009	139908	0.2601s
13	112459	117728	0.2752s
14	120909	140370	0.2983s
15	129359	131875	0.2686s
16	137809	154517	0.4098s
17	146259	146052	0.2962s
18	154709	151847	0.2043s
19	163159	157565	0.1913s
20	171609	180187	0.2545s
21	180059	170256	0.2106s
22	188509	192876	0.3009s
23	196959	182838	0.3562s
24	205409	187903	0.2187s
25	213859	193988	0.1999s
26	222309	216602	0.2892s
27	230759	206930	0.2062s
28	239209	213672	0.2337s
29	247659	236280	0.2459s
30	256109	227919	1.745s
31	264559	229834	1.822s
32	273009	233222	0.8344s
33	281459	232521	1.138s
34	289909	216628	0.2938s
35	298359	222082	0.9943s
36	306809	214384	0.5759s
This is the last UNSAT round.
