#iterationNumber	varNumber	clauseNumber	itertionTime
1	13009	34801	0.378s
2	23409	43858	0.1276s
3	33809	71724	0.1707s
4	44209	67829	0.1591s
5	54609	79674	0.1469s
6	65009	91506	0.1468s
7	75409	119368	0.1804s
8	85809	114964	0.1656s
9	96209	127158	0.2121s
10	106609	137601	0.1675s
11	117009	149731	0.1991s
12	127409	177585	0.2488s
13	137809	173552	0.2236s
14	148209	184921	0.2709s
15	158609	196260	0.2203s
16	169009	208101	0.3983s
17	179409	219683	0.3566s
18	189809	230912	0.3691s
19	200209	242637	0.3565s
20	210609	254055	0.2591s
21	221009	266252	0.3655s
22	231409	278219	0.4783s
23	241809	288857	1.081s
24	252209	298367	0.2646s
25	262609	326163	0.3691s
26	273009	320912	0.4658s
27	283409	332132	0.2634s
28	293809	343569	0.3417s
29	304209	371361	1.428s
30	314609	363477	0.3772s
31	325009	374324	0.7199s
32	335409	384520	0.287s
33	345809	412292	1.857s
34	356209	403193	2.587s
35	366609	403513	1.434s
36	377009	412110	0.7756s
37	387409	423185	3.541s
38	397809	414900	0.3411s
39	408209	442528	1.275s
40	418609	430054	0.5366s
41	429009	437924	0.3304s
42	439409	465540	0.6186s
43	449809	458082	1.415s
44	460209	459655	0.9124s
45	470609	469015	0.5198s
46	481009	496601	0.9673s
47	491409	479039	0.6352s
48	501809	488684	1.031s
49	512209	496796	1.784s
50	522609	493453	0.7196s
This is the last UNSAT round.
