#iterationNumber	varNumber	clauseNumber	itertionTime
1	11209	30361	0.5493s
2	19809	37419	0.1805s
3	28409	60485	0.1838s
4	37009	53649	0.2228s
5	45609	61825	0.1983s
6	54209	70076	0.1903s
7	62809	93138	0.2108s
8	71409	116198	0.2172s
9	80009	93867	0.2316s
10	88609	116927	0.329s
11	97209	108394	0.2514s
12	105809	115687	0.4025s
13	114409	122920	0.2377s
14	123009	145976	0.2221s
15	131609	169032	0.2449s
16	140209	146812	0.244s
17	148809	169868	0.3402s
18	157409	161940	0.3419s
19	166009	184994	0.3617s
20	174609	176950	0.2731s
21	183209	184196	0.2359s
22	191809	191991	0.2496s
23	200409	215039	0.5203s
24	209009	207619	0.2783s
25	217609	214827	0.2542s
26	226209	222146	0.2926s
27	234809	229045	0.2101s
28	243409	252067	0.2433s
29	252009	243395	0.4541s
30	260609	248303	0.2736s
31	269209	254270	0.8102s
32	277809	258302	0.7673s
33	286409	262460	0.4567s
34	295009	268229	0.595s
35	303609	273903	1s
36	312209	272735	1.003s
37	320809	274755	0.672s
38	329409	275301	0.4608s
39	338009	278175	0.8409s
40	346609	282333	0.8551s
41	355209	279382	0.7037s
42	363809	282203	0.3876s
43	372409	305001	0.5693s
44	381009	289851	1.051s
This is the last UNSAT round.
