#iterationNumber	varNumber	clauseNumber	itertionTime
1	9409	25921	0.2863s
2	16209	30453	0.08233s
3	23009	48719	0.08378s
4	29809	66985	0.08837s
5	36609	41885	0.1228s
6	43409	45384	0.1199s
7	50209	49125	0.1014s
8	57009	67363	0.103s
9	63809	56031	0.1195s
10	70609	58899	0.1082s
11	77409	77123	0.1244s
12	84209	64951	0.1425s
13	91009	68374	0.1158s
14	97809	86582	0.1728s
15	104609	73908	0.1419s
16	111409	76532	0.124s
17	118209	94718	0.169s
18	125009	80826	0.1405s
19	131809	98992	0.2948s
20	138609	85250	0.1638s
21	145409	87697	0.2682s
22	152209	88203	0.2266s
23	159009	88355	0.1295s
24	165809	106479	0.4298s
This is the last UNSAT round.
