#iterationNumber	varNumber	clauseNumber	itertionTime
1	2292	6139	0.05797s
2	4308	8687	0.0245s
3	6324	14093	0.02561s
4	8340	15559	0.02494s
5	10356	20961	0.0255s
6	12372	26363	0.02782s
7	14388	25667	0.03872s
8	16404	29069	0.03208s
9	18420	34467	0.02998s
10	20436	35491	0.02965s
11	22452	40889	0.03111s
12	24468	46287	0.03735s
13	26484	51685	0.03592s
14	28500	48575	0.03276s
15	30516	53973	0.05906s
16	32532	53284	0.04265s
17	34548	55542	0.03265s
18	36564	58729	0.03351s
19	38580	64115	0.05233s
20	40596	65141	0.03499s
21	42612	70527	0.04748s
22	44628	71379	0.03797s
23	46644	74240	0.04524s
24	48660	79626	0.039s
25	50676	85012	0.08443s
26	52692	83143	0.04233s
27	54708	88529	0.0406s
28	56724	93915	0.04437s
29	58740	99301	0.07963s
30	60756	96242	0.04369s
31	62772	101628	0.1849s
32	64788	100507	0.04775s
33	66804	103603	0.08191s
34	68820	106601	0.04742s
35	70836	111983	0.06157s
36	72852	117365	0.05157s
37	74868	116399	0.05157s
38	76884	121781	0.05104s
39	78900	127163	0.1346s
40	80916	126228	0.05496s
41	82932	129223	0.09192s
42	84948	132223	0.06552s
43	86964	137605	0.05784s
44	88980	142987	0.09102s
45	90996	141218	0.08342s
46	93012	144235	0.1693s
47	95028	143960	0.05968s
48	97044	149328	0.1115s
49	99060	145485	0.0631s
50	101076	148108	0.08183s
51	103092	153454	0.13s
52	105108	135051	0.06949s
53	107124	140369	0.1096s
54	109140	135863	0.1214s
55	111156	138615	0.0723s
56	113172	141297	0.1871s
57	115188	120777	0.07288s
58	117204	122345	0.1294s
59	119220	121056	0.08211s
60	121236	80610	0.109s
This is the last UNSAT round.
